Date,TeamName,ScoreOff,RushAttOff,RushYdsOff,PassAttOff,PassCompOff,PassYdsOff,PassIntOff,FumblesOff,Opponent,ScoreDef,RushAttDef,RushYdsDef,PassAttDef,PassCompDef,PassYdsDef,PassIntDef,FumblesDef,Site,Line
09/12/2014,Toledo,,,,,,,,,Cincinnati,,,,,,,,,V,
09/13/2014,Air Force,,,,,,,,,Georgia State,,,,,,,,,V,
09/13/2014,Alabama,,,,,,,,,Southern Miss,,,,,,,,,H,
09/13/2014,Arizona,,,,,,,,,Nevada-Reno,,,,,,,,,H,
09/13/2014,Arizona State,,,,,,,,,Colorado,,,,,,,,,V,
09/13/2014,Arkansas,,,,,,,,,Texas Tech,,,,,,,,,V,
09/13/2014,Arkansas State,,,,,,,,,Miami-Florida,,,,,,,,,V,
09/13/2014,Army,,,,,,,,,Stanford,,,,,,,,,V,
09/13/2014,Ball State,,,,,,,,,Indiana State,,,,,,,,,H,
09/13/2014,Boise State,,,,,,,,,Connecticut,,,,,,,,,V,
09/13/2014,Boston College,,,,,,,,,Southern Cal,,,,,,,,,H,
09/13/2014,Bowling Green,,,,,,,,,Indiana,,,,,,,,,H,
09/13/2014,Central Michigan,,,,,,,,,Syracuse,,,,,,,,,H,
09/13/2014,Colorado,,,,,,,,,Arizona State,,,,,,,,,H,
09/13/2014,Colorado State,,,,,,,,,UC-Davis,,,,,,,,,H,
09/13/2014,Connecticut,,,,,,,,,Boise State,,,,,,,,,H,
09/13/2014,Duke,,,,,,,,,Kansas,,,,,,,,,H,
09/13/2014,East Carolina,,,,,,,,,Virginia Tech,,,,,,,,,V,
09/13/2014,Eastern Michigan,,,,,,,,,Old Dominion,,,,,,,,,V,
09/13/2014,Florida,,,,,,,,,Kentucky,,,,,,,,,H,
09/13/2014,Florida Atlantic,,,,,,,,,Tulsa,,,,,,,,,H,
09/13/2014,Florida Intl,,,,,,,,,Pittsburgh,,,,,,,,,H,
09/13/2014,Fresno State,,,,,,,,,Nebraska,,,,,,,,,H,
09/13/2014,Georgia,,,,,,,,,South Carolina,,,,,,,,,V,
09/13/2014,Georgia Southern,,,,,,,,,Georgia Tech,,,,,,,,,V,
09/13/2014,Georgia State,,,,,,,,,Air Force,,,,,,,,,H,
09/13/2014,Georgia Tech,,,,,,,,,Georgia Southern,,,,,,,,,H,
09/13/2014,Hawaii,,,,,,,,,Northern Iowa,,,,,,,,,H,
09/13/2014,Idaho,,,,,,,,,Western Michigan,,,,,,,,,H,
09/13/2014,Illinois,,,,,,,,,Washington,,,,,,,,,V,
09/13/2014,Indiana,,,,,,,,,Bowling Green,,,,,,,,,V,
09/13/2014,Iowa,,,,,,,,,Iowa State,,,,,,,,,H,
09/13/2014,Iowa State,,,,,,,,,Iowa,,,,,,,,,V,
09/13/2014,Kansas,,,,,,,,,Duke,,,,,,,,,V,
09/13/2014,Kent State,,,,,,,,,Ohio State,,,,,,,,,V,
09/13/2014,Kentucky,,,,,,,,,Florida,,,,,,,,,V,
09/13/2014,Louisiana State,,,,,,,,,UL-Monroe,,,,,,,,,H,
09/13/2014,Louisville,,,,,,,,,Virginia,,,,,,,,,V,
09/13/2014,Marshall,,,,,,,,,Ohio,,,,,,,,,H,
09/13/2014,Maryland,,,,,,,,,West Virginia,,,,,,,,,H,
09/13/2014,Massachusetts,,,,,,,,,Vanderbilt,,,,,,,,,V,
09/13/2014,Miami-Florida,,,,,,,,,Arkansas State,,,,,,,,,H,
09/13/2014,Miami-Ohio,,,,,,,,,Michigan,,,,,,,,,V,
09/13/2014,Michigan,,,,,,,,,Miami-Ohio,,,,,,,,,H,
09/13/2014,Middle Tennessee,,,,,,,,,Western Kentucky,,,,,,,,,H,
09/13/2014,Minnesota,,,,,,,,,Texas Christian,,,,,,,,,V,
09/13/2014,Mississippi,,,,,,,,,UL-Lafayette,,,,,,,,,H,
09/13/2014,Mississippi State,,,,,,,,,South Alabama,,,,,,,,,V,
09/13/2014,Missouri,,,,,,,,,U-C-F,,,,,,,,,H,
09/13/2014,Navy,,,,,,,,,Texas State,,,,,,,,,V,
09/13/2014,Nebraska,,,,,,,,,Fresno State,,,,,,,,,V,
09/13/2014,Nevada-Reno,,,,,,,,,Arizona,,,,,,,,,V,
09/13/2014,New Mexico State,,,,,,,,,UTEP,,,,,,,,,V,
09/13/2014,No Carolina State,,,,,,,,,South Florida,,,,,,,,,V,
09/13/2014,Notre Dame,,,,,,,,,Purdue,,,,,,,,,N,
09/13/2014,Ohio,,,,,,,,,Marshall,,,,,,,,,V,
09/13/2014,Ohio State,,,,,,,,,Kent State,,,,,,,,,H,
09/13/2014,Oklahoma,,,,,,,,,Tennessee,,,,,,,,,H,
09/13/2014,Oklahoma State,,,,,,,,,Texas-San Antonio,,,,,,,,,H,
09/13/2014,Old Dominion,,,,,,,,,Eastern Michigan,,,,,,,,,H,
09/13/2014,Oregon,,,,,,,,,Wyoming,,,,,,,,,H,
09/13/2014,Penn State,,,,,,,,,Rutgers,,,,,,,,,V,
09/13/2014,Pittsburgh,,,,,,,,,Florida Intl,,,,,,,,,V,
09/13/2014,Purdue,,,,,,,,,Notre Dame,,,,,,,,,N,
09/13/2014,Rice,,,,,,,,,Texas A+M,,,,,,,,,V,
09/13/2014,Rutgers,,,,,,,,,Penn State,,,,,,,,,H,
09/13/2014,South Alabama,,,,,,,,,Mississippi State,,,,,,,,,H,
09/13/2014,South Carolina,,,,,,,,,Georgia,,,,,,,,,H,
09/13/2014,South Florida,,,,,,,,,No Carolina State,,,,,,,,,H,
09/13/2014,Southern Cal,,,,,,,,,Boston College,,,,,,,,,V,
09/13/2014,Southern Miss,,,,,,,,,Alabama,,,,,,,,,V,
09/13/2014,Stanford,,,,,,,,,Army,,,,,,,,,H,
09/13/2014,Syracuse,,,,,,,,,Central Michigan,,,,,,,,,V,
09/13/2014,Tennessee,,,,,,,,,Oklahoma,,,,,,,,,V,
09/13/2014,Texas,,,,,,,,,U.C.L.A.,,,,,,,,,N,
09/13/2014,Texas A+M,,,,,,,,,Rice,,,,,,,,,H,
09/13/2014,Texas Christian,,,,,,,,,Minnesota,,,,,,,,,H,
09/13/2014,Texas State,,,,,,,,,Navy,,,,,,,,,H,
09/13/2014,Texas Tech,,,,,,,,,Arkansas,,,,,,,,,H,
09/13/2014,Texas-San Antonio,,,,,,,,,Oklahoma State,,,,,,,,,V,
09/13/2014,Troy,,,,,,,,,Abilene Christian,,,,,,,,,H,
09/13/2014,Tulane,,,,,,,,,S E Louisiana,,,,,,,,,H,
09/13/2014,Tulsa,,,,,,,,,Florida Atlantic,,,,,,,,,V,
09/13/2014,U-A-B,,,,,,,,,Alabama A+M,,,,,,,,,H,
09/13/2014,U-C-F,,,,,,,,,Missouri,,,,,,,,,V,
09/13/2014,U.C.L.A.,,,,,,,,,Texas,,,,,,,,,N,
09/13/2014,UL-Lafayette,,,,,,,,,Mississippi,,,,,,,,,V,
09/13/2014,UL-Monroe,,,,,,,,,Louisiana State,,,,,,,,,V,
09/13/2014,UTEP,,,,,,,,,New Mexico State,,,,,,,,,H,
09/13/2014,Utah State,,,,,,,,,Wake Forest,,,,,,,,,H,
09/13/2014,Vanderbilt,,,,,,,,,Massachusetts,,,,,,,,,H,
09/13/2014,Virginia,,,,,,,,,Louisville,,,,,,,,,H,
09/13/2014,Virginia Tech,,,,,,,,,East Carolina,,,,,,,,,H,
09/13/2014,Wake Forest,,,,,,,,,Utah State,,,,,,,,,V,
09/13/2014,Washington,,,,,,,,,Illinois,,,,,,,,,H,
09/13/2014,Washington State,,,,,,,,,Portland State,,,,,,,,,H,
09/13/2014,West Virginia,,,,,,,,,Maryland,,,,,,,,,V,
09/13/2014,Western Kentucky,,,,,,,,,Middle Tennessee,,,,,,,,,V,
09/13/2014,Western Michigan,,,,,,,,,Idaho,,,,,,,,,V,
09/13/2014,Wyoming,,,,,,,,,Oregon,,,,,,,,,V,
09/18/2014,Auburn,,,,,,,,,Kansas State,,,,,,,,,V,
09/18/2014,Kansas State,,,,,,,,,Auburn,,,,,,,,,H,
09/19/2014,Connecticut,,,,,,,,,South Florida,,,,,,,,,V,
09/19/2014,South Florida,,,,,,,,,Connecticut,,,,,,,,,H,
09/20/2014,Akron,,,,,,,,,Marshall,,,,,,,,,H,
09/20/2014,Alabama,,,,,,,,,Florida,,,,,,,,,H,
09/20/2014,Appalachian State,,,,,,,,,Southern Miss,,,,,,,,,V,
09/20/2014,Arizona,,,,,,,,,California,,,,,,,,,H,
09/20/2014,Arkansas,,,,,,,,,Northern Illinois,,,,,,,,,H,
09/20/2014,Arkansas State,,,,,,,,,Utah State,,,,,,,,,H,
09/20/2014,Army,,,,,,,,,Wake Forest,,,,,,,,,V,
09/20/2014,Ball State,,,,,,,,,Toledo,,,,,,,,,V,
09/20/2014,Boise State,,,,,,,,,UL-Lafayette,,,,,,,,,H,
09/20/2014,Boston College,,,,,,,,,Maine,,,,,,,,,H,
09/20/2014,Bowling Green,,,,,,,,,Wisconsin,,,,,,,,,V,
09/20/2014,Brigham Young,,,,,,,,,Virginia,,,,,,,,,H,
09/20/2014,Buffalo,,,,,,,,,Norfolk State,,,,,,,,,H,
09/20/2014,California,,,,,,,,,Arizona,,,,,,,,,V,
09/20/2014,Central Michigan,,,,,,,,,Kansas,,,,,,,,,V,
09/20/2014,Cincinnati,,,,,,,,,Miami-Ohio,,,,,,,,,H,
09/20/2014,Clemson,,,,,,,,,Florida State,,,,,,,,,V,
09/20/2014,Colorado,,,,,,,,,Hawaii,,,,,,,,,H,
09/20/2014,Duke,,,,,,,,,Tulane,,,,,,,,,H,
09/20/2014,East Carolina,,,,,,,,,North Carolina,,,,,,,,,H,
09/20/2014,Eastern Michigan,,,,,,,,,Michigan State,,,,,,,,,V,
09/20/2014,Florida,,,,,,,,,Alabama,,,,,,,,,V,
09/20/2014,Florida Atlantic,,,,,,,,,Wyoming,,,,,,,,,V,
09/20/2014,Florida Intl,,,,,,,,,Louisville,,,,,,,,,H,
09/20/2014,Florida State,,,,,,,,,Clemson,,,,,,,,,H,
09/20/2014,Fresno State,,,,,,,,,Southern Utah,,,,,,,,,H,
09/20/2014,Georgia,,,,,,,,,Troy,,,,,,,,,H,
09/20/2014,Georgia Southern,,,,,,,,,South Alabama,,,,,,,,,V,
09/20/2014,Georgia State,,,,,,,,,Washington,,,,,,,,,V,
09/20/2014,Georgia Tech,,,,,,,,,Virginia Tech,,,,,,,,,V,
09/20/2014,Hawaii,,,,,,,,,Colorado,,,,,,,,,V,
09/20/2014,Idaho,,,,,,,,,Ohio,,,,,,,,,V,
09/20/2014,Illinois,,,,,,,,,Texas State,,,,,,,,,H,
09/20/2014,Indiana,,,,,,,,,Missouri,,,,,,,,,V,
09/20/2014,Iowa,,,,,,,,,Pittsburgh,,,,,,,,,V,
09/20/2014,Kansas,,,,,,,,,Central Michigan,,,,,,,,,H,
09/20/2014,Louisiana State,,,,,,,,,Mississippi State,,,,,,,,,H,
09/20/2014,Louisiana Tech,,,,,,,,,Northwestern St(LA),,,,,,,,,H,
09/20/2014,Louisville,,,,,,,,,Florida Intl,,,,,,,,,V,
09/20/2014,Marshall,,,,,,,,,Akron,,,,,,,,,V,
09/20/2014,Maryland,,,,,,,,,Syracuse,,,,,,,,,V,
09/20/2014,Massachusetts,,,,,,,,,Penn State,,,,,,,,,V,
09/20/2014,Memphis,,,,,,,,,Middle Tennessee,,,,,,,,,H,
09/20/2014,Miami-Florida,,,,,,,,,Nebraska,,,,,,,,,V,
09/20/2014,Miami-Ohio,,,,,,,,,Cincinnati,,,,,,,,,V,
09/20/2014,Michigan,,,,,,,,,Utah,,,,,,,,,H,
09/20/2014,Michigan State,,,,,,,,,Eastern Michigan,,,,,,,,,H,
09/20/2014,Middle Tennessee,,,,,,,,,Memphis,,,,,,,,,V,
09/20/2014,Minnesota,,,,,,,,,San Jose State,,,,,,,,,H,
09/20/2014,Mississippi State,,,,,,,,,Louisiana State,,,,,,,,,V,
09/20/2014,Missouri,,,,,,,,,Indiana,,,,,,,,,H,
09/20/2014,Navy,,,,,,,,,Rutgers,,,,,,,,,H,
09/20/2014,Nebraska,,,,,,,,,Miami-Florida,,,,,,,,,H,
09/20/2014,New Mexico,,,,,,,,,New Mexico State,,,,,,,,,V,
09/20/2014,New Mexico State,,,,,,,,,New Mexico,,,,,,,,,H,
09/20/2014,No Carolina State,,,,,,,,,Presbyterian,,,,,,,,,H,
09/20/2014,North Carolina,,,,,,,,,East Carolina,,,,,,,,,V,
09/20/2014,North Texas,,,,,,,,,Nicholls State,,,,,,,,,H,
09/20/2014,Northern Illinois,,,,,,,,,Arkansas,,,,,,,,,V,
09/20/2014,Northwestern,,,,,,,,,Western Illinois,,,,,,,,,H,
09/20/2014,Ohio,,,,,,,,,Idaho,,,,,,,,,H,
09/20/2014,Oklahoma,,,,,,,,,West Virginia,,,,,,,,,V,
09/20/2014,Old Dominion,,,,,,,,,Rice,,,,,,,,,V,
09/20/2014,Oregon,,,,,,,,,Washington State,,,,,,,,,V,
09/20/2014,Oregon State,,,,,,,,,San Diego State,,,,,,,,,H,
09/20/2014,Penn State,,,,,,,,,Massachusetts,,,,,,,,,H,
09/20/2014,Pittsburgh,,,,,,,,,Iowa,,,,,,,,,H,
09/20/2014,Purdue,,,,,,,,,Southern Illinois,,,,,,,,,H,
09/20/2014,Rice,,,,,,,,,Old Dominion,,,,,,,,,H,
09/20/2014,Rutgers,,,,,,,,,Navy,,,,,,,,,V,
09/20/2014,S-M-U,,,,,,,,,Texas A+M,,,,,,,,,H,
09/20/2014,San Diego State,,,,,,,,,Oregon State,,,,,,,,,V,
09/20/2014,San Jose State,,,,,,,,,Minnesota,,,,,,,,,V,
09/20/2014,South Alabama,,,,,,,,,Georgia Southern,,,,,,,,,H,
09/20/2014,South Carolina,,,,,,,,,Vanderbilt,,,,,,,,,V,
09/20/2014,Southern Miss,,,,,,,,,Appalachian State,,,,,,,,,H,
09/20/2014,Syracuse,,,,,,,,,Maryland,,,,,,,,,H,
09/20/2014,Temple,,,,,,,,,Delaware State,,,,,,,,,H,
09/20/2014,Texas A+M,,,,,,,,,S-M-U,,,,,,,,,V,
09/20/2014,Texas State,,,,,,,,,Illinois,,,,,,,,,V,
09/20/2014,Toledo,,,,,,,,,Ball State,,,,,,,,,H,
09/20/2014,Troy,,,,,,,,,Georgia,,,,,,,,,V,
09/20/2014,Tulane,,,,,,,,,Duke,,,,,,,,,V,
09/20/2014,U-C-F,,,,,,,,,Bethune-Cookman,,,,,,,,,H,
09/20/2014,UL-Lafayette,,,,,,,,,Boise State,,,,,,,,,V,
09/20/2014,Utah,,,,,,,,,Michigan,,,,,,,,,V,
09/20/2014,Utah State,,,,,,,,,Arkansas State,,,,,,,,,V,
09/20/2014,Vanderbilt,,,,,,,,,South Carolina,,,,,,,,,H,
09/20/2014,Virginia,,,,,,,,,Brigham Young,,,,,,,,,V,
09/20/2014,Virginia Tech,,,,,,,,,Georgia Tech,,,,,,,,,H,
09/20/2014,Wake Forest,,,,,,,,,Army,,,,,,,,,H,
09/20/2014,Washington,,,,,,,,,Georgia State,,,,,,,,,H,
09/20/2014,Washington State,,,,,,,,,Oregon,,,,,,,,,H,
09/20/2014,West Virginia,,,,,,,,,Oklahoma,,,,,,,,,H,
09/20/2014,Western Michigan,,,,,,,,,Murray State,,,,,,,,,H,
09/20/2014,Wisconsin,,,,,,,,,Bowling Green,,,,,,,,,H,
09/20/2014,Wyoming,,,,,,,,,Florida Atlantic,,,,,,,,,H,
09/25/2014,Appalachian State,,,,,,,,,Georgia Southern,,,,,,,,,V,
09/25/2014,Arizona State,,,,,,,,,U.C.L.A.,,,,,,,,,H,
09/25/2014,Georgia Southern,,,,,,,,,Appalachian State,,,,,,,,,H,
09/25/2014,Oklahoma State,,,,,,,,,Texas Tech,,,,,,,,,H,
09/25/2014,Texas Tech,,,,,,,,,Oklahoma State,,,,,,,,,V,
09/25/2014,U.C.L.A.,,,,,,,,,Arizona State,,,,,,,,,V,
09/26/2014,Fresno State,,,,,,,,,New Mexico,,,,,,,,,V,
09/26/2014,Middle Tennessee,,,,,,,,,Old Dominion,,,,,,,,,V,
09/26/2014,New Mexico,,,,,,,,,Fresno State,,,,,,,,,H,
09/26/2014,Old Dominion,,,,,,,,,Middle Tennessee,,,,,,,,,H,
09/27/2014,Air Force,,,,,,,,,Boise State,,,,,,,,,H,
09/27/2014,Akron,,,,,,,,,Pittsburgh,,,,,,,,,V,
09/27/2014,Arkansas,,,,,,,,,Texas A+M,,,,,,,,,N,
09/27/2014,Army,,,,,,,,,Yale,,,,,,,,,V,
09/27/2014,Auburn,,,,,,,,,Louisiana Tech,,,,,,,,,H,
09/27/2014,Baylor,,,,,,,,,Iowa State,,,,,,,,,V,
09/27/2014,Boise State,,,,,,,,,Air Force,,,,,,,,,V,
09/27/2014,Boston College,,,,,,,,,Colorado State,,,,,,,,,H,
09/27/2014,Bowling Green,,,,,,,,,Massachusetts,,,,,,,,,V,
09/27/2014,Buffalo,,,,,,,,,Miami-Ohio,,,,,,,,,H,
09/27/2014,California,,,,,,,,,Colorado,,,,,,,,,H,
09/27/2014,Central Michigan,,,,,,,,,Toledo,,,,,,,,,V,
09/27/2014,Cincinnati,,,,,,,,,Ohio State,,,,,,,,,V,
09/27/2014,Clemson,,,,,,,,,North Carolina,,,,,,,,,H,
09/27/2014,Colorado,,,,,,,,,California,,,,,,,,,V,
09/27/2014,Colorado State,,,,,,,,,Boston College,,,,,,,,,V,
09/27/2014,Connecticut,,,,,,,,,Temple,,,,,,,,,H,
09/27/2014,Duke,,,,,,,,,Miami-Florida,,,,,,,,,V,
09/27/2014,Florida Atlantic,,,,,,,,,Texas-San Antonio,,,,,,,,,H,
09/27/2014,Florida Intl,,,,,,,,,U-A-B,,,,,,,,,V,
09/27/2014,Florida State,,,,,,,,,No Carolina State,,,,,,,,,V,
09/27/2014,Georgia,,,,,,,,,Tennessee,,,,,,,,,H,
09/27/2014,Idaho,,,,,,,,,South Alabama,,,,,,,,,H,
09/27/2014,Illinois,,,,,,,,,Nebraska,,,,,,,,,V,
09/27/2014,Indiana,,,,,,,,,Maryland,,,,,,,,,H,
09/27/2014,Iowa,,,,,,,,,Purdue,,,,,,,,,V,
09/27/2014,Iowa State,,,,,,,,,Baylor,,,,,,,,,H,
09/27/2014,Kansas,,,,,,,,,Texas,,,,,,,,,H,
09/27/2014,Kansas State,,,,,,,,,UTEP,,,,,,,,,H,
09/27/2014,Kent State,,,,,,,,,Virginia,,,,,,,,,V,
09/27/2014,Kentucky,,,,,,,,,Vanderbilt,,,,,,,,,H,
09/27/2014,Louisiana State,,,,,,,,,New Mexico State,,,,,,,,,H,
09/27/2014,Louisiana Tech,,,,,,,,,Auburn,,,,,,,,,V,
09/27/2014,Louisville,,,,,,,,,Wake Forest,,,,,,,,,H,
09/27/2014,Maryland,,,,,,,,,Indiana,,,,,,,,,V,
09/27/2014,Massachusetts,,,,,,,,,Bowling Green,,,,,,,,,H,
09/27/2014,Memphis,,,,,,,,,Mississippi,,,,,,,,,V,
09/27/2014,Miami-Florida,,,,,,,,,Duke,,,,,,,,,H,
09/27/2014,Miami-Ohio,,,,,,,,,Buffalo,,,,,,,,,V,
09/27/2014,Michigan,,,,,,,,,Minnesota,,,,,,,,,H,
09/27/2014,Michigan State,,,,,,,,,Wyoming,,,,,,,,,H,
09/27/2014,Minnesota,,,,,,,,,Michigan,,,,,,,,,V,
09/27/2014,Mississippi,,,,,,,,,Memphis,,,,,,,,,H,
09/27/2014,Missouri,,,,,,,,,South Carolina,,,,,,,,,V,
09/27/2014,Navy,,,,,,,,,Western Kentucky,,,,,,,,,H,
09/27/2014,Nebraska,,,,,,,,,Illinois,,,,,,,,,H,
09/27/2014,Nevada-Las Vegas,,,,,,,,,San Diego State,,,,,,,,,V,
09/27/2014,Nevada-Reno,,,,,,,,,San Jose State,,,,,,,,,V,
09/27/2014,New Mexico State,,,,,,,,,Louisiana State,,,,,,,,,V,
09/27/2014,No Carolina State,,,,,,,,,Florida State,,,,,,,,,H,
09/27/2014,North Carolina,,,,,,,,,Clemson,,,,,,,,,V,
09/27/2014,Northwestern,,,,,,,,,Penn State,,,,,,,,,V,
09/27/2014,Notre Dame,,,,,,,,,Syracuse,,,,,,,,,N,
09/27/2014,Ohio,,,,,,,,,Eastern Illinois,,,,,,,,,H,
09/27/2014,Ohio State,,,,,,,,,Cincinnati,,,,,,,,,H,
09/27/2014,Oregon State,,,,,,,,,Southern Cal,,,,,,,,,V,
09/27/2014,Penn State,,,,,,,,,Northwestern,,,,,,,,,H,
09/27/2014,Pittsburgh,,,,,,,,,Akron,,,,,,,,,H,
09/27/2014,Purdue,,,,,,,,,Iowa,,,,,,,,,H,
09/27/2014,Rice,,,,,,,,,Southern Miss,,,,,,,,,V,
09/27/2014,Rutgers,,,,,,,,,Tulane,,,,,,,,,H,
09/27/2014,S-M-U,,,,,,,,,Texas Christian,,,,,,,,,H,
09/27/2014,San Diego State,,,,,,,,,Nevada-Las Vegas,,,,,,,,,H,
09/27/2014,San Jose State,,,,,,,,,Nevada-Reno,,,,,,,,,H,
09/27/2014,South Alabama,,,,,,,,,Idaho,,,,,,,,,V,
09/27/2014,South Carolina,,,,,,,,,Missouri,,,,,,,,,H,
09/27/2014,South Florida,,,,,,,,,Wisconsin,,,,,,,,,V,
09/27/2014,Southern Cal,,,,,,,,,Oregon State,,,,,,,,,H,
09/27/2014,Southern Miss,,,,,,,,,Rice,,,,,,,,,H,
09/27/2014,Stanford,,,,,,,,,Washington,,,,,,,,,V,
09/27/2014,Syracuse,,,,,,,,,Notre Dame,,,,,,,,,N,
09/27/2014,Temple,,,,,,,,,Connecticut,,,,,,,,,V,
09/27/2014,Tennessee,,,,,,,,,Georgia,,,,,,,,,V,
09/27/2014,Texas,,,,,,,,,Kansas,,,,,,,,,V,
09/27/2014,Texas A+M,,,,,,,,,Arkansas,,,,,,,,,N,
09/27/2014,Texas Christian,,,,,,,,,S-M-U,,,,,,,,,V,
09/27/2014,Texas State,,,,,,,,,Tulsa,,,,,,,,,V,
09/27/2014,Texas-San Antonio,,,,,,,,,Florida Atlantic,,,,,,,,,V,
09/27/2014,Toledo,,,,,,,,,Central Michigan,,,,,,,,,H,
09/27/2014,Troy,,,,,,,,,UL-Monroe,,,,,,,,,V,
09/27/2014,Tulane,,,,,,,,,Rutgers,,,,,,,,,V,
09/27/2014,Tulsa,,,,,,,,,Texas State,,,,,,,,,H,
09/27/2014,U-A-B,,,,,,,,,Florida Intl,,,,,,,,,H,
09/27/2014,UL-Monroe,,,,,,,,,Troy,,,,,,,,,H,
09/27/2014,UTEP,,,,,,,,,Kansas State,,,,,,,,,V,
09/27/2014,Utah,,,,,,,,,Washington State,,,,,,,,,H,
09/27/2014,Vanderbilt,,,,,,,,,Kentucky,,,,,,,,,V,
09/27/2014,Virginia,,,,,,,,,Kent State,,,,,,,,,H,
09/27/2014,Virginia Tech,,,,,,,,,Western Michigan,,,,,,,,,H,
09/27/2014,Wake Forest,,,,,,,,,Louisville,,,,,,,,,V,
09/27/2014,Washington,,,,,,,,,Stanford,,,,,,,,,H,
09/27/2014,Washington State,,,,,,,,,Utah,,,,,,,,,V,
09/27/2014,Western Kentucky,,,,,,,,,Navy,,,,,,,,,V,
09/27/2014,Western Michigan,,,,,,,,,Virginia Tech,,,,,,,,,V,
09/27/2014,Wisconsin,,,,,,,,,South Florida,,,,,,,,,H,
09/27/2014,Wyoming,,,,,,,,,Michigan State,,,,,,,,,V,
10/02/2014,Arizona,,,,,,,,,Oregon,,,,,,,,,V,
10/02/2014,Florida Atlantic,,,,,,,,,Florida Intl,,,,,,,,,V,
10/02/2014,Florida Intl,,,,,,,,,Florida Atlantic,,,,,,,,,H,
10/02/2014,Houston,,,,,,,,,U-C-F,,,,,,,,,H,
10/02/2014,Oregon,,,,,,,,,Arizona,,,,,,,,,H,
10/02/2014,U-C-F,,,,,,,,,Houston,,,,,,,,,V,
10/03/2014,Brigham Young,,,,,,,,,Utah State,,,,,,,,,H,
10/03/2014,Fresno State,,,,,,,,,San Diego State,,,,,,,,,H,
10/03/2014,Louisville,,,,,,,,,Syracuse,,,,,,,,,V,
10/03/2014,San Diego State,,,,,,,,,Fresno State,,,,,,,,,V,
10/03/2014,Syracuse,,,,,,,,,Louisville,,,,,,,,,H,
10/03/2014,Utah State,,,,,,,,,Brigham Young,,,,,,,,,V,
10/04/2014,Air Force,,,,,,,,,Navy,,,,,,,,,H,
10/04/2014,Akron,,,,,,,,,Eastern Michigan,,,,,,,,,H,
10/04/2014,Alabama,,,,,,,,,Mississippi,,,,,,,,,V,
10/04/2014,Appalachian State,,,,,,,,,South Alabama,,,,,,,,,H,
10/04/2014,Arizona State,,,,,,,,,Southern Cal,,,,,,,,,V,
10/04/2014,Arkansas State,,,,,,,,,UL-Monroe,,,,,,,,,H,
10/04/2014,Army,,,,,,,,,Ball State,,,,,,,,,H,
10/04/2014,Auburn,,,,,,,,,Louisiana State,,,,,,,,,H,
10/04/2014,Ball State,,,,,,,,,Army,,,,,,,,,V,
10/04/2014,Baylor,,,,,,,,,Texas,,,,,,,,,V,
10/04/2014,Boise State,,,,,,,,,Nevada-Reno,,,,,,,,,V,
10/04/2014,Bowling Green,,,,,,,,,Buffalo,,,,,,,,,H,
10/04/2014,Buffalo,,,,,,,,,Bowling Green,,,,,,,,,V,
10/04/2014,California,,,,,,,,,Washington State,,,,,,,,,V,
10/04/2014,Central Michigan,,,,,,,,,Ohio,,,,,,,,,H,
10/04/2014,Cincinnati,,,,,,,,,Memphis,,,,,,,,,H,
10/04/2014,Clemson,,,,,,,,,No Carolina State,,,,,,,,,H,
10/04/2014,Colorado,,,,,,,,,Oregon State,,,,,,,,,H,
10/04/2014,Colorado State,,,,,,,,,Tulsa,,,,,,,,,H,
10/04/2014,East Carolina,,,,,,,,,S-M-U,,,,,,,,,H,
10/04/2014,Eastern Michigan,,,,,,,,,Akron,,,,,,,,,V,
10/04/2014,Florida,,,,,,,,,Tennessee,,,,,,,,,V,
10/04/2014,Florida State,,,,,,,,,Wake Forest,,,,,,,,,H,
10/04/2014,Georgia,,,,,,,,,Vanderbilt,,,,,,,,,H,
10/04/2014,Georgia Southern,,,,,,,,,New Mexico State,,,,,,,,,V,
10/04/2014,Georgia State,,,,,,,,,UL-Lafayette,,,,,,,,,V,
10/04/2014,Georgia Tech,,,,,,,,,Miami-Florida,,,,,,,,,H,
10/04/2014,Hawaii,,,,,,,,,Rice,,,,,,,,,V,
10/04/2014,Idaho,,,,,,,,,Texas State,,,,,,,,,V,
10/04/2014,Illinois,,,,,,,,,Purdue,,,,,,,,,H,
10/04/2014,Indiana,,,,,,,,,North Texas,,,,,,,,,H,
10/04/2014,Iowa State,,,,,,,,,Oklahoma State,,,,,,,,,V,
10/04/2014,Kansas,,,,,,,,,West Virginia,,,,,,,,,V,
10/04/2014,Kansas State,,,,,,,,,Texas Tech,,,,,,,,,H,
10/04/2014,Kent State,,,,,,,,,Northern Illinois,,,,,,,,,V,
10/04/2014,Kentucky,,,,,,,,,South Carolina,,,,,,,,,H,
10/04/2014,Louisiana State,,,,,,,,,Auburn,,,,,,,,,V,
10/04/2014,Louisiana Tech,,,,,,,,,UTEP,,,,,,,,,H,
10/04/2014,Marshall,,,,,,,,,Old Dominion,,,,,,,,,V,
10/04/2014,Maryland,,,,,,,,,Ohio State,,,,,,,,,H,
10/04/2014,Massachusetts,,,,,,,,,Miami-Ohio,,,,,,,,,V,
10/04/2014,Memphis,,,,,,,,,Cincinnati,,,,,,,,,V,
10/04/2014,Miami-Florida,,,,,,,,,Georgia Tech,,,,,,,,,V,
10/04/2014,Miami-Ohio,,,,,,,,,Massachusetts,,,,,,,,,H,
